ranking,query,sort_by_filter,video_id,video_url
4,codine,relevance,JRRs2QRH1Wg,https://www.youtube.com/watch?v=JRRs2QRH1Wg
5,codine,relevance,O7eVICpL8FY,https://www.youtube.com/watch?v=O7eVICpL8FY
6,codine,relevance,7cDYYvOhKwg,https://www.youtube.com/watch?v=7cDYYvOhKwg
7,codine,relevance,2oZ9cGcusbE,https://www.youtube.com/watch?v=2oZ9cGcusbE
8,codine,relevance,-0znpJ8mE48,https://www.youtube.com/watch?v=-0znpJ8mE48
9,codine,relevance,GGdRrnv7bBo,https://www.youtube.com/watch?v=GGdRrnv7bBo
10,codine,relevance,mh15OTzSdls,https://www.youtube.com/watch?v=mh15OTzSdls
1,codine,viewCount,7cDYYvOhKwg,https://www.youtube.com/watch?v=7cDYYvOhKwg
2,codine,viewCount,g7_uKDsv7HM,https://www.youtube.com/watch?v=g7_uKDsv7HM
3,codine,viewCount,q2ioZ5SezmY,https://www.youtube.com/watch?v=q2ioZ5SezmY
4,codine,viewCount,dzdVk_08i_Y,https://www.youtube.com/watch?v=dzdVk_08i_Y
5,codine,viewCount,8lsDuWzIvQw,https://www.youtube.com/watch?v=8lsDuWzIvQw
6,codine,viewCount,n2SM_ZwmKw0,https://www.youtube.com/watch?v=n2SM_ZwmKw0
7,codine,viewCount,csOZutpHDyc,https://www.youtube.com/watch?v=csOZutpHDyc
8,codine,viewCount,O7eVICpL8FY,https://www.youtube.com/watch?v=O7eVICpL8FY
9,codine,viewCount,-bmp4QWzHak,https://www.youtube.com/watch?v=-bmp4QWzHak
10,codine,viewCount,K6STm-fcu6c,https://www.youtube.com/watch?v=K6STm-fcu6c
1,codine,date,8OybXyLni5E,https://www.youtube.com/watch?v=8OybXyLni5E
2,codine,date,3fdP1YolYyo,https://www.youtube.com/watch?v=3fdP1YolYyo
3,codine,date,WRJ7W7b-mR4,https://www.youtube.com/watch?v=WRJ7W7b-mR4
4,codine,date,nkuHcz6bqCc,https://www.youtube.com/watch?v=nkuHcz6bqCc
5,codine,date,1Jv-AuqJ2cs,https://www.youtube.com/watch?v=1Jv-AuqJ2cs
6,codine,date,U-2H4T3W5pU,https://www.youtube.com/watch?v=U-2H4T3W5pU
7,codine,date,De-ix0D60Yg,https://www.youtube.com/watch?v=De-ix0D60Yg
8,codine,date,A0TPr7i5Jtw,https://www.youtube.com/watch?v=A0TPr7i5Jtw
9,codine,date,cQk6z4XitnA,https://www.youtube.com/watch?v=cQk6z4XitnA
10,codine,date,lWTSoMDygtI,https://www.youtube.com/watch?v=lWTSoMDygtI
1,codine,rating,OvqLKbfzpGw,https://www.youtube.com/watch?v=OvqLKbfzpGw
2,codine,rating,cQk6z4XitnA,https://www.youtube.com/watch?v=cQk6z4XitnA
3,codine,rating,-Q4vYZsNo1k,https://www.youtube.com/watch?v=-Q4vYZsNo1k
4,codine,rating,N7Zfan2QhpE,https://www.youtube.com/watch?v=N7Zfan2QhpE
5,codine,rating,dqMT9sb5GAw,https://www.youtube.com/watch?v=dqMT9sb5GAw
6,codine,rating,9XtlUo65PU4,https://www.youtube.com/watch?v=9XtlUo65PU4
7,codine,rating,38-BCniDRao,https://www.youtube.com/watch?v=38-BCniDRao
8,codine,rating,6q4N-yOI2bc,https://www.youtube.com/watch?v=6q4N-yOI2bc
9,codine,rating,UrQy2QSzUnY,https://www.youtube.com/watch?v=UrQy2QSzUnY
10,codine,rating,c5MzlSOw5dc,https://www.youtube.com/watch?v=c5MzlSOw5dc
1,codiene,relevance,O7eVICpL8FY,https://www.youtube.com/watch?v=O7eVICpL8FY
2,codiene,relevance,g7_uKDsv7HM,https://www.youtube.com/watch?v=g7_uKDsv7HM
3,codiene,relevance,ZP_m4W38p0s,https://www.youtube.com/watch?v=ZP_m4W38p0s
4,codiene,relevance,7cDYYvOhKwg,https://www.youtube.com/watch?v=7cDYYvOhKwg
5,codiene,relevance,-0znpJ8mE48,https://www.youtube.com/watch?v=-0znpJ8mE48
6,codiene,relevance,uNl9eC-71jo,https://www.youtube.com/watch?v=uNl9eC-71jo
7,codiene,relevance,iIdXSt99X1Q,https://www.youtube.com/watch?v=iIdXSt99X1Q
8,codiene,relevance,OOZnpAJN9KQ,https://www.youtube.com/watch?v=OOZnpAJN9KQ
9,codiene,relevance,e6w9nSsnQM0,https://www.youtube.com/watch?v=e6w9nSsnQM0
10,codiene,relevance,K6STm-fcu6c,https://www.youtube.com/watch?v=K6STm-fcu6c
1,codiene,viewCount,7cDYYvOhKwg,https://www.youtube.com/watch?v=7cDYYvOhKwg
2,codiene,viewCount,g7_uKDsv7HM,https://www.youtube.com/watch?v=g7_uKDsv7HM
3,codiene,viewCount,q2ioZ5SezmY,https://www.youtube.com/watch?v=q2ioZ5SezmY
4,codiene,viewCount,csOZutpHDyc,https://www.youtube.com/watch?v=csOZutpHDyc
5,codiene,viewCount,O7eVICpL8FY,https://www.youtube.com/watch?v=O7eVICpL8FY
6,codiene,viewCount,-bmp4QWzHak,https://www.youtube.com/watch?v=-bmp4QWzHak
7,codiene,viewCount,K6STm-fcu6c,https://www.youtube.com/watch?v=K6STm-fcu6c
8,codiene,viewCount,EMf22IQgomw,https://www.youtube.com/watch?v=EMf22IQgomw
9,codiene,viewCount,o1yUKfvnqRQ,https://www.youtube.com/watch?v=o1yUKfvnqRQ
10,codiene,viewCount,jhW7VC22F60,https://www.youtube.com/watch?v=jhW7VC22F60
1,codiene,date,kkKmAkZta7k,https://www.youtube.com/watch?v=kkKmAkZta7k
2,codiene,date,CXdHRfXjgrM,https://www.youtube.com/watch?v=CXdHRfXjgrM
3,codiene,date,Y_tReYTzgBQ,https://www.youtube.com/watch?v=Y_tReYTzgBQ
4,codiene,date,YoLXUq1jcmk,https://www.youtube.com/watch?v=YoLXUq1jcmk
5,codiene,date,EVYVgv8-VAQ,https://www.youtube.com/watch?v=EVYVgv8-VAQ
6,codiene,date,K-pzHKQiGJE,https://www.youtube.com/watch?v=K-pzHKQiGJE
7,codiene,date,-RtPjGczrCs,https://www.youtube.com/watch?v=-RtPjGczrCs
8,codiene,date,LBL8Wqqf_Cs,https://www.youtube.com/watch?v=LBL8Wqqf_Cs
9,codiene,date,iKTZKslZzOk,https://www.youtube.com/watch?v=iKTZKslZzOk
10,codiene,date,YEHyUqCDcnE,https://www.youtube.com/watch?v=YEHyUqCDcnE
1,codiene,rating,eB9HVFE8LMM,https://www.youtube.com/watch?v=eB9HVFE8LMM
2,codiene,rating,g6u9SAlK7ms,https://www.youtube.com/watch?v=g6u9SAlK7ms
3,codiene,rating,SjuKSj3N2As,https://www.youtube.com/watch?v=SjuKSj3N2As
4,codiene,rating,ieL8-T9Ndts,https://www.youtube.com/watch?v=ieL8-T9Ndts
5,codiene,rating,lWGSkm2J7Oc,https://www.youtube.com/watch?v=lWGSkm2J7Oc
6,codiene,rating,goYweX3TOTc,https://www.youtube.com/watch?v=goYweX3TOTc
7,codiene,rating,Jg13kOqzb_8,https://www.youtube.com/watch?v=Jg13kOqzb_8
8,codiene,rating,iKTZKslZzOk,https://www.youtube.com/watch?v=iKTZKslZzOk
9,codiene,rating,EVYVgv8-VAQ,https://www.youtube.com/watch?v=EVYVgv8-VAQ
10,codiene,rating,fQfgVSVeUHI,https://www.youtube.com/watch?v=fQfgVSVeUHI
1,codein,relevance,o1yUKfvnqRQ,https://www.youtube.com/watch?v=o1yUKfvnqRQ
2,codein,relevance,sTRzt1Amjz0,https://www.youtube.com/watch?v=sTRzt1Amjz0
3,codein,relevance,2oZ9cGcusbE,https://www.youtube.com/watch?v=2oZ9cGcusbE
4,codein,relevance,TRn8vFOimXc,https://www.youtube.com/watch?v=TRn8vFOimXc
5,codein,relevance,mh15OTzSdls,https://www.youtube.com/watch?v=mh15OTzSdls
6,codein,relevance,p668TNwW1sc,https://www.youtube.com/watch?v=p668TNwW1sc
7,codein,relevance,VEhUttKGt6M,https://www.youtube.com/watch?v=VEhUttKGt6M
8,codein,relevance,2RSD0X_wTq8,https://www.youtube.com/watch?v=2RSD0X_wTq8
9,codein,relevance,O7eVICpL8FY,https://www.youtube.com/watch?v=O7eVICpL8FY
10,codein,relevance,7cDYYvOhKwg,https://www.youtube.com/watch?v=7cDYYvOhKwg
1,codein,viewCount,7cDYYvOhKwg,https://www.youtube.com/watch?v=7cDYYvOhKwg
2,codein,viewCount,g7_uKDsv7HM,https://www.youtube.com/watch?v=g7_uKDsv7HM
3,codein,viewCount,SmPOtNZw2DI,https://www.youtube.com/watch?v=SmPOtNZw2DI
4,codein,viewCount,q2ioZ5SezmY,https://www.youtube.com/watch?v=q2ioZ5SezmY
5,codein,viewCount,dzdVk_08i_Y,https://www.youtube.com/watch?v=dzdVk_08i_Y
6,codein,viewCount,rFN9Oyy5UxE,https://www.youtube.com/watch?v=rFN9Oyy5UxE
7,codein,viewCount,n2SM_ZwmKw0,https://www.youtube.com/watch?v=n2SM_ZwmKw0
8,codein,viewCount,PJ-nut_GN7I,https://www.youtube.com/watch?v=PJ-nut_GN7I
9,codein,viewCount,csOZutpHDyc,https://www.youtube.com/watch?v=csOZutpHDyc
10,codein,viewCount,O7eVICpL8FY,https://www.youtube.com/watch?v=O7eVICpL8FY
1,codein,date,7xTT37iSnrk,https://www.youtube.com/watch?v=7xTT37iSnrk
2,codein,date,9a9Y5R1UHd4,https://www.youtube.com/watch?v=9a9Y5R1UHd4
3,codein,date,BB0jRslVKRI,https://www.youtube.com/watch?v=BB0jRslVKRI
4,codein,date,Y_BhsTfPxhw,https://www.youtube.com/watch?v=Y_BhsTfPxhw
5,codein,date,w_hn-RaBPnw,https://www.youtube.com/watch?v=w_hn-RaBPnw
6,codein,date,jxj0KKgnyZU,https://www.youtube.com/watch?v=jxj0KKgnyZU
7,codein,date,cv8FsLK4JgM,https://www.youtube.com/watch?v=cv8FsLK4JgM
8,codein,date,FsWEoXHAYu4,https://www.youtube.com/watch?v=FsWEoXHAYu4
9,codein,date,GQHV9nsriuE,https://www.youtube.com/watch?v=GQHV9nsriuE
10,codein,date,DpKIo2-AZ2k,https://www.youtube.com/watch?v=DpKIo2-AZ2k
1,codein,rating,Y_BhsTfPxhw,https://www.youtube.com/watch?v=Y_BhsTfPxhw
2,codein,rating,mNKdhZhB16o,https://www.youtube.com/watch?v=mNKdhZhB16o
3,codein,rating,Dbv8nB8p5j0,https://www.youtube.com/watch?v=Dbv8nB8p5j0
4,codein,rating,c_ausTadF0A,https://www.youtube.com/watch?v=c_ausTadF0A
5,codein,rating,grUnZYs5or4,https://www.youtube.com/watch?v=grUnZYs5or4
6,codein,rating,7xTT37iSnrk,https://www.youtube.com/watch?v=7xTT37iSnrk
7,codein,rating,GWAtJWpGidg,https://www.youtube.com/watch?v=GWAtJWpGidg
8,codein,rating,A0TPr7i5Jtw,https://www.youtube.com/watch?v=A0TPr7i5Jtw
9,codein,rating,jCScgpa0-Og,https://www.youtube.com/watch?v=jCScgpa0-Og
10,codein,rating,dVgLyNOfcDA,https://www.youtube.com/watch?v=dVgLyNOfcDA
1,codien,relevance,o1yUKfvnqRQ,https://www.youtube.com/watch?v=o1yUKfvnqRQ
2,codien,relevance,7cDYYvOhKwg,https://www.youtube.com/watch?v=7cDYYvOhKwg
3,codien,relevance,sTRzt1Amjz0,https://www.youtube.com/watch?v=sTRzt1Amjz0
4,codien,relevance,csOZutpHDyc,https://www.youtube.com/watch?v=csOZutpHDyc
5,codien,relevance,VEhUttKGt6M,https://www.youtube.com/watch?v=VEhUttKGt6M
6,codien,relevance,O7eVICpL8FY,https://www.youtube.com/watch?v=O7eVICpL8FY
7,codien,relevance,2oZ9cGcusbE,https://www.youtube.com/watch?v=2oZ9cGcusbE
8,codien,relevance,JRRs2QRH1Wg,https://www.youtube.com/watch?v=JRRs2QRH1Wg
9,codien,relevance,GGdRrnv7bBo,https://www.youtube.com/watch?v=GGdRrnv7bBo
10,codien,relevance,SQJdyRzIHlc,https://www.youtube.com/watch?v=SQJdyRzIHlc
1,codien,viewCount,7cDYYvOhKwg,https://www.youtube.com/watch?v=7cDYYvOhKwg
2,codien,viewCount,g7_uKDsv7HM,https://www.youtube.com/watch?v=g7_uKDsv7HM
3,codien,viewCount,csOZutpHDyc,https://www.youtube.com/watch?v=csOZutpHDyc
4,codien,viewCount,O7eVICpL8FY,https://www.youtube.com/watch?v=O7eVICpL8FY
5,codien,viewCount,K6STm-fcu6c,https://www.youtube.com/watch?v=K6STm-fcu6c
6,codien,viewCount,o1yUKfvnqRQ,https://www.youtube.com/watch?v=o1yUKfvnqRQ
7,codien,viewCount,jhW7VC22F60,https://www.youtube.com/watch?v=jhW7VC22F60
8,codien,viewCount,LAXy5bPHcsA,https://www.youtube.com/watch?v=LAXy5bPHcsA
9,codien,viewCount,-0znpJ8mE48,https://www.youtube.com/watch?v=-0znpJ8mE48
10,codien,viewCount,qeIm6CeenAg,https://www.youtube.com/watch?v=qeIm6CeenAg
1,codien,date,xyM3VPy2UxU,https://www.youtube.com/watch?v=xyM3VPy2UxU
2,codien,date,j24QY9aP8f0,https://www.youtube.com/watch?v=j24QY9aP8f0
3,codien,date,h2Mq47XzeLE,https://www.youtube.com/watch?v=h2Mq47XzeLE
4,codien,date,bEIof86Tuzo,https://www.youtube.com/watch?v=bEIof86Tuzo
5,codien,date,P8d_HeJFlso,https://www.youtube.com/watch?v=P8d_HeJFlso
6,codien,date,izNEEG9b070,https://www.youtube.com/watch?v=izNEEG9b070
7,codien,date,wdnKYuqjYCw,https://www.youtube.com/watch?v=wdnKYuqjYCw
8,codien,date,EXiR6z1TWbs,https://www.youtube.com/watch?v=EXiR6z1TWbs
9,codien,date,JwRcACmiveg,https://www.youtube.com/watch?v=JwRcACmiveg
10,codien,date,uYgSBYd3viQ,https://www.youtube.com/watch?v=uYgSBYd3viQ
1,codien,rating,CUpgVvPgkn0,https://www.youtube.com/watch?v=CUpgVvPgkn0
2,codien,rating,rQFIOczFnr8,https://www.youtube.com/watch?v=rQFIOczFnr8
3,codien,rating,opJtCXdPsoo,https://www.youtube.com/watch?v=opJtCXdPsoo
4,codien,rating,dJhUTfbAZpY,https://www.youtube.com/watch?v=dJhUTfbAZpY
5,codien,rating,m42BqH4ZHqs,https://www.youtube.com/watch?v=m42BqH4ZHqs
6,codien,rating,o1FUfeDkIss,https://www.youtube.com/watch?v=o1FUfeDkIss
7,codien,rating,OB-_dm2aZ5s,https://www.youtube.com/watch?v=OB-_dm2aZ5s
8,codien,rating,RbhalSgKE-g,https://www.youtube.com/watch?v=RbhalSgKE-g
9,codien,rating,1-aHVR2_nO4,https://www.youtube.com/watch?v=1-aHVR2_nO4
10,codien,rating,W3RjTyNF13Q,https://www.youtube.com/watch?v=W3RjTyNF13Q
1,codeine pills,relevance,OOZnpAJN9KQ,https://www.youtube.com/watch?v=OOZnpAJN9KQ
2,codeine pills,relevance,qEJHDGf6OeE,https://www.youtube.com/watch?v=qEJHDGf6OeE
3,codeine pills,relevance,sTRzt1Amjz0,https://www.youtube.com/watch?v=sTRzt1Amjz0
4,codeine pills,relevance,YELau8UXEi4,https://www.youtube.com/watch?v=YELau8UXEi4
5,codeine pills,relevance,SQJdyRzIHlc,https://www.youtube.com/watch?v=SQJdyRzIHlc
6,codeine pills,relevance,NDVV_M__CSI,https://www.youtube.com/watch?v=NDVV_M__CSI
7,codeine pills,relevance,p668TNwW1sc,https://www.youtube.com/watch?v=p668TNwW1sc
8,codeine pills,relevance,GGdRrnv7bBo,https://www.youtube.com/watch?v=GGdRrnv7bBo
9,codeine pills,relevance,uW4DW3BNDm4,https://www.youtube.com/watch?v=uW4DW3BNDm4
10,codeine pills,relevance,MGtu6hb-Tes,https://www.youtube.com/watch?v=MGtu6hb-Tes
1,codeine pills,viewCount,7cDYYvOhKwg,https://www.youtube.com/watch?v=7cDYYvOhKwg
2,codeine pills,viewCount,g7_uKDsv7HM,https://www.youtube.com/watch?v=g7_uKDsv7HM
3,codeine pills,viewCount,H5W1tpG9cL0,https://www.youtube.com/watch?v=H5W1tpG9cL0
4,codeine pills,viewCount,-0znpJ8mE48,https://www.youtube.com/watch?v=-0znpJ8mE48
5,codeine pills,viewCount,OOZnpAJN9KQ,https://www.youtube.com/watch?v=OOZnpAJN9KQ
6,codeine pills,viewCount,-I_Lche2otU,https://www.youtube.com/watch?v=-I_Lche2otU
7,codeine pills,viewCount,-wRzWnAYrp4,https://www.youtube.com/watch?v=-wRzWnAYrp4
8,codeine pills,viewCount,AhTkKS5FLPM,https://www.youtube.com/watch?v=AhTkKS5FLPM
9,codeine pills,viewCount,2oZ9cGcusbE,https://www.youtube.com/watch?v=2oZ9cGcusbE
10,codeine pills,viewCount,NDVV_M__CSI,https://www.youtube.com/watch?v=NDVV_M__CSI
1,codeine pills,date,NWYZKhq2qAk,https://www.youtube.com/watch?v=NWYZKhq2qAk
2,codeine pills,date,Nfm27EQ5kBc,https://www.youtube.com/watch?v=Nfm27EQ5kBc
3,codeine pills,date,0rywuCm7S9k,https://www.youtube.com/watch?v=0rywuCm7S9k
4,codeine pills,date,zZZxidOJDSE,https://www.youtube.com/watch?v=zZZxidOJDSE
5,codeine pills,date,fznMq1MF1YM,https://www.youtube.com/watch?v=fznMq1MF1YM
6,codeine pills,date,K6TAiqfvHiw,https://www.youtube.com/watch?v=K6TAiqfvHiw
7,codeine pills,date,MGtu6hb-Tes,https://www.youtube.com/watch?v=MGtu6hb-Tes
8,codeine pills,date,7tUQtY1xh58,https://www.youtube.com/watch?v=7tUQtY1xh58
9,codeine pills,date,5AdYVpRqPEA,https://www.youtube.com/watch?v=5AdYVpRqPEA
10,codeine pills,date,yGy0gnFS70E,https://www.youtube.com/watch?v=yGy0gnFS70E
1,codeine pills,rating,4ExkZpG8BxU,https://www.youtube.com/watch?v=4ExkZpG8BxU
2,codeine pills,rating,H8YPi0sjKm4,https://www.youtube.com/watch?v=H8YPi0sjKm4
3,codeine pills,rating,bkmjEFfvHU4,https://www.youtube.com/watch?v=bkmjEFfvHU4
4,codeine pills,rating,EntBIp7KAcQ,https://www.youtube.com/watch?v=EntBIp7KAcQ
5,codeine pills,rating,rRf8yXzkxTI,https://www.youtube.com/watch?v=rRf8yXzkxTI
6,codeine pills,rating,ncQx368JTA0,https://www.youtube.com/watch?v=ncQx368JTA0
7,codeine pills,rating,pP9qImnQ2DI,https://www.youtube.com/watch?v=pP9qImnQ2DI
8,codeine pills,rating,OmaCBUoxRhU,https://www.youtube.com/watch?v=OmaCBUoxRhU
9,codeine pills,rating,jQgmxtahqGY,https://www.youtube.com/watch?v=jQgmxtahqGY
10,codeine pills,rating,XXnswlCYbrQ,https://www.youtube.com/watch?v=XXnswlCYbrQ
1,kratom withdrawal,relevance,DAxwA33Q52Y,https://www.youtube.com/watch?v=DAxwA33Q52Y
2,kratom withdrawal,relevance,CksZ1SU3cmM,https://www.youtube.com/watch?v=CksZ1SU3cmM
3,kratom withdrawal,relevance,lIfBMU9qtOU,https://www.youtube.com/watch?v=lIfBMU9qtOU
4,kratom withdrawal,relevance,80XY30bL8Jc,https://www.youtube.com/watch?v=80XY30bL8Jc
5,kratom withdrawal,relevance,QKCPoSw-BOo,https://www.youtube.com/watch?v=QKCPoSw-BOo
6,kratom withdrawal,relevance,iqWo7W4A0Q0,https://www.youtube.com/watch?v=iqWo7W4A0Q0
7,kratom withdrawal,relevance,8nd1dN4Twv8,https://www.youtube.com/watch?v=8nd1dN4Twv8
8,kratom withdrawal,relevance,qg4kclh23vg,https://www.youtube.com/watch?v=qg4kclh23vg
9,kratom withdrawal,relevance,WzH2gkk4h7c,https://www.youtube.com/watch?v=WzH2gkk4h7c
10,kratom withdrawal,relevance,pX0Ma1AxhmI,https://www.youtube.com/watch?v=pX0Ma1AxhmI
1,kratom withdrawal,viewCount,9Eczya079KQ,https://www.youtube.com/watch?v=9Eczya079KQ
2,kratom withdrawal,viewCount,HedEeSDzNSY,https://www.youtube.com/watch?v=HedEeSDzNSY
3,kratom withdrawal,viewCount,AqNetM7OWj0,https://www.youtube.com/watch?v=AqNetM7OWj0
4,kratom withdrawal,viewCount,QKCPoSw-BOo,https://www.youtube.com/watch?v=QKCPoSw-BOo
5,kratom withdrawal,viewCount,QrPMe_fSIEM,https://www.youtube.com/watch?v=QrPMe_fSIEM
6,kratom withdrawal,viewCount,ExBHuUS-y9c,https://www.youtube.com/watch?v=ExBHuUS-y9c
7,kratom withdrawal,viewCount,nmMCQ1y8l14,https://www.youtube.com/watch?v=nmMCQ1y8l14
8,kratom withdrawal,viewCount,7bofaqjdTDE,https://www.youtube.com/watch?v=7bofaqjdTDE
9,kratom withdrawal,viewCount,GXNbPQm08rA,https://www.youtube.com/watch?v=GXNbPQm08rA
10,kratom withdrawal,viewCount,h4oDbDcKWnM,https://www.youtube.com/watch?v=h4oDbDcKWnM
1,kratom withdrawal,date,LkrOa6uKlCc,https://www.youtube.com/watch?v=LkrOa6uKlCc
2,kratom withdrawal,date,cafcQ2YGBrI,https://www.youtube.com/watch?v=cafcQ2YGBrI
3,kratom withdrawal,date,ZcBvY6Y5IlQ,https://www.youtube.com/watch?v=ZcBvY6Y5IlQ
4,kratom withdrawal,date,Z9yyqww5eN4,https://www.youtube.com/watch?v=Z9yyqww5eN4
5,kratom withdrawal,date,Buydv-PGFqs,https://www.youtube.com/watch?v=Buydv-PGFqs
6,kratom withdrawal,date,Sx50kjbGkcY,https://www.youtube.com/watch?v=Sx50kjbGkcY
7,kratom withdrawal,date,NdUH1emeZyI,https://www.youtube.com/watch?v=NdUH1emeZyI
8,kratom withdrawal,date,WhL7rh2m-L8,https://www.youtube.com/watch?v=WhL7rh2m-L8
9,kratom withdrawal,date,jWlSA_N4Wbg,https://www.youtube.com/watch?v=jWlSA_N4Wbg
10,kratom withdrawal,date,YMnvJjMIkNI,https://www.youtube.com/watch?v=YMnvJjMIkNI
1,kratom withdrawal,rating,azsuH5Ry-5c,https://www.youtube.com/watch?v=azsuH5Ry-5c
2,kratom withdrawal,rating,QYiBm9L2yYk,https://www.youtube.com/watch?v=QYiBm9L2yYk
3,kratom withdrawal,rating,aGJA7WCNfcA,https://www.youtube.com/watch?v=aGJA7WCNfcA
4,kratom withdrawal,rating,G9DEvI_rBXk,https://www.youtube.com/watch?v=G9DEvI_rBXk
5,kratom withdrawal,rating,tifnIK9wUbU,https://www.youtube.com/watch?v=tifnIK9wUbU
6,kratom withdrawal,rating,Bm8cE37qqc0,https://www.youtube.com/watch?v=Bm8cE37qqc0
7,kratom withdrawal,rating,dCZIKXCxo9U,https://www.youtube.com/watch?v=dCZIKXCxo9U
8,kratom withdrawal,rating,1IJ9NUWqD5g,https://www.youtube.com/watch?v=1IJ9NUWqD5g
9,kratom withdrawal,rating,myqS4mU1Y0c,https://www.youtube.com/watch?v=myqS4mU1Y0c
10,kratom withdrawal,rating,2MUiu02rzUI,https://www.youtube.com/watch?v=2MUiu02rzUI
1,kratom,relevance,R-SPhLxJREQ,https://www.youtube.com/watch?v=R-SPhLxJREQ
2,kratom,relevance,6F6d10ggVDw,https://www.youtube.com/watch?v=6F6d10ggVDw
3,kratom,relevance,-q0Lff9L3uA,https://www.youtube.com/watch?v=-q0Lff9L3uA
4,kratom,relevance,EYWy77vZsYY,https://www.youtube.com/watch?v=EYWy77vZsYY
5,kratom,relevance,W1u7DKcLgME,https://www.youtube.com/watch?v=W1u7DKcLgME
6,kratom,relevance,QKCPoSw-BOo,https://www.youtube.com/watch?v=QKCPoSw-BOo
7,kratom,relevance,AqNetM7OWj0,https://www.youtube.com/watch?v=AqNetM7OWj0
8,kratom,relevance,m8ZCEj1sYME,https://www.youtube.com/watch?v=m8ZCEj1sYME
9,kratom,relevance,eMVyrTEe7UQ,https://www.youtube.com/watch?v=eMVyrTEe7UQ
10,kratom,relevance,7bofaqjdTDE,https://www.youtube.com/watch?v=7bofaqjdTDE
1,kratom,viewCount,P9SIjuHaiXA,https://www.youtube.com/watch?v=P9SIjuHaiXA
2,kratom,viewCount,l9-TrCUTg_0,https://www.youtube.com/watch?v=l9-TrCUTg_0
3,kratom,viewCount,HedEeSDzNSY,https://www.youtube.com/watch?v=HedEeSDzNSY
4,kratom,viewCount,3byDHCAupJ0,https://www.youtube.com/watch?v=3byDHCAupJ0
5,kratom,viewCount,Y0kF-J3nxtY,https://www.youtube.com/watch?v=Y0kF-J3nxtY
6,kratom,viewCount,ugqQrBsrL-U,https://www.youtube.com/watch?v=ugqQrBsrL-U
7,kratom,viewCount,NNWCxl6I-1Q,https://www.youtube.com/watch?v=NNWCxl6I-1Q
8,kratom,viewCount,AqNetM7OWj0,https://www.youtube.com/watch?v=AqNetM7OWj0
9,kratom,viewCount,ZFjpBvbGbGo,https://www.youtube.com/watch?v=ZFjpBvbGbGo
10,kratom,viewCount,QKCPoSw-BOo,https://www.youtube.com/watch?v=QKCPoSw-BOo
1,kratom,date,PPVWkSJzVSk,https://www.youtube.com/watch?v=PPVWkSJzVSk
2,kratom,date,vpWbsnDXgDI,https://www.youtube.com/watch?v=vpWbsnDXgDI
3,kratom,date,mU0rdNJ6678,https://www.youtube.com/watch?v=mU0rdNJ6678
4,kratom,date,LkrOa6uKlCc,https://www.youtube.com/watch?v=LkrOa6uKlCc
5,kratom,date,5vsa9rceBi0,https://www.youtube.com/watch?v=5vsa9rceBi0
6,kratom,date,d3lj3zjqdoo,https://www.youtube.com/watch?v=d3lj3zjqdoo
7,kratom,date,4gvO14oqZao,https://www.youtube.com/watch?v=4gvO14oqZao
8,kratom,date,yUCmAu69joc,https://www.youtube.com/watch?v=yUCmAu69joc
9,kratom,date,SoEN_ZweeEc,https://www.youtube.com/watch?v=SoEN_ZweeEc
10,kratom,date,cafcQ2YGBrI,https://www.youtube.com/watch?v=cafcQ2YGBrI
1,kratom,rating,xfVJ_BCQd5U,https://www.youtube.com/watch?v=xfVJ_BCQd5U
2,kratom,rating,MgZuYfmiync,https://www.youtube.com/watch?v=MgZuYfmiync
3,kratom,rating,GI3blNNe56w,https://www.youtube.com/watch?v=GI3blNNe56w
4,kratom,rating,cOX0mcbwixM,https://www.youtube.com/watch?v=cOX0mcbwixM
5,kratom,rating,-WagrpfVTPk,https://www.youtube.com/watch?v=-WagrpfVTPk
6,kratom,rating,WOGZcHeBLqI,https://www.youtube.com/watch?v=WOGZcHeBLqI
7,kratom,rating,3Yz95FDb6Xo,https://www.youtube.com/watch?v=3Yz95FDb6Xo
8,kratom,rating,xOto7XoRiJQ,https://www.youtube.com/watch?v=xOto7XoRiJQ
9,kratom,rating,cdfkkldMOQ0,https://www.youtube.com/watch?v=cdfkkldMOQ0
10,kratom,rating,DumJY6NPpnk,https://www.youtube.com/watch?v=DumJY6NPpnk
1,what is kratom,relevance,R-SPhLxJREQ,https://www.youtube.com/watch?v=R-SPhLxJREQ
2,what is kratom,relevance,W1u7DKcLgME,https://www.youtube.com/watch?v=W1u7DKcLgME
3,what is kratom,relevance,eMVyrTEe7UQ,https://www.youtube.com/watch?v=eMVyrTEe7UQ
4,what is kratom,relevance,-q0Lff9L3uA,https://www.youtube.com/watch?v=-q0Lff9L3uA
5,what is kratom,relevance,m8ZCEj1sYME,https://www.youtube.com/watch?v=m8ZCEj1sYME
6,what is kratom,relevance,AqNetM7OWj0,https://www.youtube.com/watch?v=AqNetM7OWj0
7,what is kratom,relevance,EYWy77vZsYY,https://www.youtube.com/watch?v=EYWy77vZsYY
8,what is kratom,relevance,GrcaZlEeopc,https://www.youtube.com/watch?v=GrcaZlEeopc
9,what is kratom,relevance,1DZBddGLj8Y,https://www.youtube.com/watch?v=1DZBddGLj8Y
10,what is kratom,relevance,E9jKyHjPbUg,https://www.youtube.com/watch?v=E9jKyHjPbUg
1,what is kratom,viewCount,P9SIjuHaiXA,https://www.youtube.com/watch?v=P9SIjuHaiXA
